date,open,high,low,close,volume
2017/12/19,127.51,127.7,126.8,127.01,90907
2017/12/20,128,128.01,127.33,127.63,103923
2017/12/21,128.24,128.44,128.06,128.28,180859
2017/12/22,128.12,128.34,127.74,128.32,75810
2017/12/26,128,128.16,127.82,127.98,48517
2017/12/27,127.97,128.3,127.87,128.23,77854
2017/12/28,128.11,128.43,127.52,128.27,102319
2017/12/29,128.44,128.44,127.11,127.17,122122
2018/01/02,127.43,128.43,127.17,128.37,83545
2018/01/03,128.68,130.24,128.56,130.13,162349
2018/01/04,131.31,132.16,131.3,132.16,161798
2018/01/05,133.11,133.87,133.08,133.86,135309
2018/01/08,133.98,134.79,133.62,134.77,131364
2018/01/09,133.82,133.83,133.09,133.72,148287
2018/01/10,136.73,137.29,136.09,136.4,389548
2018/01/11,136.69,136.91,135.63,136.91,180325
2018/01/12,136.69,137.2,136.44,137.2,101568
2018/01/16,139.2,139.5,137.59,137.97,258131
2018/01/17,140.62,140.99,139.65,140.72,394997
2018/01/18,139.27,139.31,138.41,138.63,173977
2018/01/19,139.89,140.31,139.36,139.85,170634
2018/01/22,138.97,139.4,138.68,139.4,249812
2018/01/23,139.63,139.63,138.95,139.28,164831
2018/01/24,139.51,139.65,138.5,139.03,236838
2018/01/25,139.44,139.44,137.71,138.18,270935
2018/01/26,139.35,139.74,138.9,139.56,319295
2018/01/29,139.95,140.46,139.46,139.53,249555
2018/01/30,139.98,140.27,139.25,139.62,217189
2018/01/31,138.45,138.52,137.15,137.92,224578
2018/02/01,138.24,139.25,138.22,138.8,170017
2018/02/02,138.9,138.99,136.59,136.62,253194
2018/02/05,135.5,136.11,131.31,131.93,313861
2018/02/06,134.35,139.48,133.25,138.76,513279
2018/02/07,137.34,138.78,136.85,136.88,217796
2018/02/08,138.2,138.29,134.41,134.43,387696
2018/02/09,137.16,137.64,133.03,136.57,433050
2018/02/12,137.76,139.14,136.79,138.76,255120
2018/02/13,134.1,135.29,133.8,135.04,300097
2018/02/14,132.74,135.58,132.16,135.47,262617
2018/02/15,135,135.33,134.13,135.28,218512
2018/02/16,135.93,136.76,135.9,136.2,158687
2018/02/20,135.7,136.59,135.4,135.85,128940
2018/02/21,135.82,136.51,134.8,134.8,144280
2018/02/22,135.62,136.19,134.95,135.23,148058
2018/02/23,136.07,137.08,135.73,137.03,101926
2018/02/26,137.37,138.56,137.06,138.43,125592
2018/02/27,137.73,137.95,136.02,136.03,150789
2018/02/28,136.17,136.22,134.57,134.6,135574
2018/03/01,133.48,133.56,129.5,130.39,444166
2018/03/02,129.17,130.73,128.6,130.59,214253
2018/03/05,129.3,131.42,128.96,130.98,161486
2018/03/06,131.68,131.84,130.74,131.34,194982
2018/03/07,129.48,130,128.41,129.82,284168
2018/03/08,129.2,129.81,128.73,129.56,233875
2018/03/09,128.62,130.13,127.86,129.7,473064
2018/03/12,130.04,131,130.04,130.34,143990
2018/03/13,130.66,131.17,129.67,130,174175
2018/03/14,131.21,131.21,129.87,130,116115
2018/03/15,130.56,131,129.93,130.39,102429
2018/03/16,130.08,130.41,129.9,129.91,91370
2018/03/19,129.16,129.35,127.25,127.84,179586
2018/03/20,128.55,129.39,128.52,129.25,69080
2018/03/21,129.29,130.2,128.87,129.28,110546
2018/03/22,128.31,128.65,126.95,127.02,177353
2018/03/23,126.45,126.72,124.46,124.5,223184
2018/03/26,126.27,127.49,125.25,127.31,158696
2018/03/27,129.48,130.11,127.55,128.04,347651
2018/03/28,128.21,129.74,128.14,129.37,348488
2018/03/29,130,130.95,129.08,130.37,165151
2018/04/02,128.95,128.95,125.85,126.59,260047
2018/04/03,127.11,128.47,126.92,128.35,233062
2018/04/04,125.97,127.92,125.77,127.76,396405
2018/04/05,127.34,127.89,126.93,127.4,437292
2018/04/06,126.12,126.51,124.45,125.37,420646
2018/04/09,126.25,127.22,125.73,126.17,233152
2018/04/10,127.98,128.53,127.76,128.26,314229
2018/04/11,128.01,128.53,127.72,127.81,154987
2018/04/12,128.58,129.02,128.3,128.63,134548
2018/04/13,128.85,128.95,128.22,128.53,89014
2018/04/16,129.16,129.34,128.71,128.82,137262
2018/04/17,128.98,129.41,128.51,129.34,174068
2018/04/18,129.47,129.63,129.02,129.07,199590
2018/04/19,128.79,128.79,128,128.49,148156
2018/04/20,128.95,129.34,128.8,129.23,214614
2018/04/23,129.36,129.37,128.74,129.07,117628
2018/04/24,130.5,130.64,129.08,129.47,145628
2018/04/25,130.73,131.27,130.54,131.1,181551
2018/04/26,131.4,131.87,131.11,131.61,105838
2018/04/27,131.39,131.65,130.91,131.01,116951
2018/04/30,131.26,131.84,130.81,130.98,171024
2018/05/01,130.69,131,130.15,130.97,127091
2018/05/02,131,131,130.1,130.18,127114
2018/05/03,129.93,130.53,129.1,130.11,109468
2018/05/04,129.9,131.32,129.54,131.32,109775
2018/05/07,131.4,131.94,131.15,131.51,114309
2018/05/08,130.63,130.98,130.45,130.9,133776
2018/05/09,135.14,136.29,134.96,136.29,364961
2018/05/10,138.35,138.68,138.15,138.39,198373
2018/05/11,137.98,138.16,137.6,138.07,140581
2018/05/14,138.04,138.45,138,138.14,98897
2018/05/15,136.44,136.46,135.93,136.22,148728
2018/05/16,136.93,137.66,136.85,137.35,101052
2018/05/17,137,137.06,136.46,136.67,73148
2018/05/18,136.5,136.5,135.67,136.04,168583
2018/05/21,136.49,136.57,136.03,136.45,81805
2018/05/22,136.5,136.5,135.66,135.74,120388
2018/05/23,134.6,134.89,133.83,134.83,106323
2018/05/24,132.4,132.82,131.79,132.44,261853
2018/05/25,129.8,130.22,129.61,129.96,204884
2018/05/29,127.43,127.83,126.36,126.7,276554
2018/05/30,126.64,127.67,126.59,127.23,287662
2018/05/31,126.64,127.67,126.59,127.23,93039
2018/06/01,131.29,131.87,130.92,131.31,225841
2018/06/04,135.25,135.29,134.18,134.28,180484
2018/06/05,133.63,133.75,133.36,133.46,94665
2018/06/06,136.03,136.18,135.38,136.17,141482
2018/06/07,136.76,137.42,136.42,136.45,233522
2018/06/08,136.39,136.41,135.79,136.21,107101
2018/06/11,136.48,137.56,136.47,137.15,95275
2018/06/12,134.7,134.98,134.39,134.55,225032
2018/06/13,135.84,135.93,135.29,135.41,112378
2018/06/14,135.4,135.79,135.32,135.44,76791
2018/06/15,136.24,136.38,135.21,135.81,150434
2018/06/18,135.62,136.55,135.59,136.52,135413
2018/06/19,135.8,136.19,135.53,136.15,158307
2018/06/20,135.2,135.3,134.26,134.37,117601
2018/06/21,133.59,133.59,132.19,132.66,155609
2018/06/22,131.89,131.93,130.72,131,209561
2018/06/25,129.85,129.98,128.23,128.57,205675
2018/06/26,129.27,129.77,128.63,129.21,167389
2018/06/27,128.64,128.64,127.1,127.11,323697
2018/06/28,128.14,129.39,128.06,129.09,173439
2018/06/29,129.39,129.9,128.78,128.81,176675
2018/07/02,127.52,128.06,127,127.93,101536
2018/07/03,128.33,128.35,127.25,127.4,96487
2018/07/05,128.38,129.3,128.38,129.07,120832
2018/07/06,129.43,129.94,129.09,129.56,84301
2018/07/09,130.23,130.81,130.23,130.7,69534
2018/07/10,129.18,129.44,129.01,129.27,120131
2018/07/11,128.68,128.74,127.78,128.06,75290
2018/07/12,129.06,129.35,128.82,129.18,79706
2018/07/13,129.12,129.67,129.08,129.51,75667
2018/07/16,129.71,129.71,129.4,129.51,100569
2018/07/17,130.79,131.93,130.7,131.45,135783
2018/07/18,132.61,132.95,131.97,132.09,182259
2018/07/19,131.72,132.02,131.46,131.77,107760
2018/07/20,132.1,132.27,131.73,131.8,130225
2018/07/23,131.44,131.82,131.25,131.73,127234
2018/07/24,132.77,133.18,132.21,132.58,118232
2018/07/25,131.58,132.35,129.81,132.21,270748
2018/07/26,133.19,133.59,132.99,133.33,135709
2018/07/27,134.39,134.76,133.96,134.46,171086
2018/07/30,134.83,135.57,134.8,134.98,149911
2018/07/31,131.98,132.29,131.66,131.84,198733
2018/08/01,132.5,133.18,131.2,131.63,131807
2018/08/02,130.55,131.1,129.95,131.05,119322
2018/08/03,130.4,131.64,129.77,131.3,157661
2018/08/06,128.46,128.69,128.07,128.45,198161
2018/08/07,128.76,129.14,128.47,128.52,270874
2018/08/08,127.75,127.75,127.05,127.09,208425
2018/08/09,126.5,126.5,125.42,125.45,191135
2018/08/10,125.05,125.05,124.13,124.23,233021
2018/08/13,124.06,124.32,123.48,123.5,229251
2018/08/14,123.92,123.92,123.25,123.45,131021
2018/08/15,122.56,122.56,121.42,121.85,191464
2018/08/16,122,123.12,121.92,122.76,132916
2018/08/17,122.63,123.55,122.44,123.28,135206
2018/08/20,122.76,123.56,122.76,123.27,126365
2018/08/21,122.95,122.95,122.5,122.57,182808
2018/08/22,124.52,124.76,123.58,123.74,262899
2018/08/23,123.24,123.24,122.06,122.26,184348
2018/08/24,123.02,123.13,122.47,122.84,93160
2018/08/27,125.61,127.01,125.22,126.47,370556
2018/08/28,126.74,127.09,126.01,126.07,169185
2018/08/29,126.85,127.77,126.74,127.48,249050
2018/08/30,125.66,126.09,124.83,125.26,165252
2018/08/31,124.6,124.79,123.8,124.08,152579
2018/09/04,122.17,122.42,121.65,122.01,244584
2018/09/05,120.51,121.26,120.31,120.47,290806
2018/09/06,120.5,120.5,119.32,120.19,136563
2018/09/07,119.56,119.77,119.02,119.3,190615
2018/09/10,119.55,119.66,119.15,119.18,104621
2018/09/11,120.07,120.09,119.52,119.92,172229
2018/09/12,119.8,120.32,119.64,119.91,110475
2018/09/13,121.75,122.41,121.6,121.96,149928
2018/09/14,122.71,122.83,122.06,122.28,131596
2018/09/17,122.67,123.02,122.41,122.48,147347
2018/09/18,124.38,125.3,124.27,125.03,266924
2018/09/19,124.98,125.65,124.98,125.32,130939
2018/09/20,125.42,125.89,124.69,124.95,136019
2018/09/21,124.65,124.95,124.31,124.72,113991
2018/09/24,124.34,124.66,123.72,124,117922
2018/09/25,125.32,125.61,124.77,124.88,169888
2018/09/26,124.95,125.3,124.31,125.14,271073
2018/09/27,124.8,125.35,124.38,124.61,151173
2018/09/28,124.51,124.99,124.18,124.35,167299
2018/10/01,124.6,125.04,124.41,124.82,147213
2018/10/02,125.53,126.02,125.44,125.71,177092
2018/10/03,122.97,123.34,122.42,122.7,192003
2018/10/04,122.7,122.97,121.54,122.18,139511
2018/10/05,122.86,122.86,121.37,121.5,272502
2018/10/08,121.59,121.88,120.38,121.72,180043
2018/10/09,119.7,120.18,119.18,119.92,182723
2018/10/10,119.72,119.9,117.78,117.78,454449
2018/10/11,117.79,118.49,115.77,116.75,292358
2018/10/12,117.3,117.44,115.83,116.76,318537
2018/10/15,115.36,116.01,114.95,115.63,326972
2018/10/16,117.21,118.24,116.93,118.04,275606
2018/10/17,118.01,118.06,116.94,117.73,224510
2018/10/18,117.91,118.39,116.52,116.67,229970
2018/10/19,116.82,117.39,116.03,116.32,193385
2018/10/22,118.74,118.75,116.4,117.1,238702
2018/10/23,115.78,118.57,115.57,117.97,311619
2018/10/24,116.68,116.72,114.4,114.57,432001
2018/10/25,115.55,117.29,115.18,116.66,334690
2018/10/26,116,118.19,115.74,117.3,207725
2018/10/29,115.8,118.02,114.14,115.31,431680
2018/10/30,115.2,116.4,115,116.24,313105
2018/10/31,117.22,117.72,116.87,117.05,238398
2018/11/01,116.9,117.81,116.3,117.7,275470
2018/11/02,117,117.34,114.55,115.46,397532
2018/11/05,115.09,115.96,115.09,115.41,241931
2018/11/06,117.27,117.87,116.74,117.58,252238
2018/11/07,118.21,119.48,118.06,119.31,256923
2018/11/08,117.81,118.16,116.92,117.29,274434
2018/11/09,117.35,117.55,116.7,117.24,133941
2018/11/12,117.21,117.3,115.39,115.57,297014
2018/11/13,115.5,116.11,114.8,115.11,250109
2018/11/14,116.96,117.65,116.38,116.88,247027
2018/11/15,116.34,117.3,115.92,117,184764
2018/11/16,115.82,117.25,115.8,116.96,120379
2018/11/19,118.34,118.46,116.86,117.14,228651
2018/11/20,117.94,118.3,116.97,117.29,284881
2018/11/21,119.22,120.09,118.93,119.25,228661
2018/11/23,119.52,119.96,119.32,119.71,133962
2018/11/26,120.55,121.31,120.54,121.27,149392
2018/11/27,121.88,122.15,120.67,121,323933
2018/11/28,120.61,121.58,119.59,121.58,281103
2018/11/29,121.52,122.32,121.38,121.78,125616
2018/11/30,120.8,121.58,120.8,121.48,194687
2018/12/03,123.26,123.82,123.12,123.51,260964
2018/12/04,122.27,122.85,120.32,120.88,273451
2018/12/06,120.27,121.84,119.41,121.83,354646
2018/12/07,121.65,122.03,119.4,119.97,206128
2018/12/10,121.05,121.27,119.56,120.94,344190
2018/12/11,120.68,121.15,119.94,120.41,322042
2018/12/12,122.35,122.9,121.85,121.89,145409
2018/12/13,121.54,121.54,120.37,120.78,217424
2018/12/14,120.33,121.02,119.9,120.1,131956
2018/12/17,120,120.51,119.12,119.55,189132
2018/12/18,120.88,121.27,119.84,120.01,181736
2018/12/19,120.51,122,118.87,119.38,208234
2018/12/20,119,119.53,117.38,118.45,176915
2018/12/21,115.62,116.21,113.9,113.96,379658
2018/12/24,113.45,113.57,111.57,111.81,335829
2018/12/26,112.54,113.89,111.12,113.72,390580
2018/12/27,113.41,115.48,113.12,115.48,230419
2018/12/28,115.96,117.25,115.78,116.34,179331
2018/12/31,116.44,116.77,115.39,116.08,184709
2019/01/02,114.68,116.53,114.68,116.28,169884
2019/01/03,115.85,116.28,114.29,114.65,309478
2019/01/04,117.94,120.17,117.51,119.73,307513
2019/01/07,120.71,122.18,120.32,121.28,156119
2019/01/08,123.16,123.48,121.96,122.31,150370
2019/01/09,122.85,123.3,122.39,122.92,139796
2019/01/10,123.71,124.58,123.27,124.49,202934
2019/01/11,125.01,125.52,124.88,125.07,135469
2019/01/14,124.54,126.1,124.49,125.39,156550
2019/01/15,126.15,126.64,125.46,126.28,172301
2019/01/16,126.06,126.37,125.6,125.66,171356
2019/01/17,124.49,125.29,124.02,124.92,138665
2019/01/18,124.89,125.79,124.87,125.35,158552
2019/01/22,124,124.35,123.06,123.6,159764
2019/01/23,123.07,123.28,121.91,122.47,130566
2019/01/24,122.64,123.07,122.31,122.83,90350
2019/01/25,123.74,123.99,123.46,123.72,79975
2019/01/28,122.26,122.57,121.86,122.48,132042
2019/01/29,122.48,122.83,122.19,122.27,85276
2019/01/30,122.1,123.49,121.69,123.04,132261
2019/01/31,122.7,123.38,122.33,123.17,108478
2019/02/01,122.43,122.65,121.65,122,152709
2019/02/04,122.44,122.94,121.94,122.9,103991
2019/02/05,123.52,123.72,123.21,123.47,120363
2019/02/06,121.72,122.01,120.58,121.05,271171
2019/02/07,119.24,119.41,117.38,118.11,310712
2019/02/08,117.28,117.32,116.4,117.31,206081
2019/02/11,117.89,117.89,117,117.15,167459
2019/02/12,119.04,119.83,119.04,119.78,207651
2019/02/13,119.96,120.06,119.36,119.63,111349
2019/02/14,119.08,119.5,118.63,119.25,235595
2019/02/15,120.35,121.23,120.21,121.15,164940
2019/02/19,120.52,121.77,120.52,121.49,104107
2019/02/20,122.31,123.36,122.29,122.79,173044
2019/02/21,121.74,121.98,121.09,121.24,173063
2019/02/22,121.94,122.02,121.45,121.82,105041
2019/02/25,122.71,122.95,122.4,122.41,119383
2019/02/26,122.75,123.65,122.75,123.23,102371
2019/02/27,122.7,122.76,122.09,122.32,132925
2019/02/28,121.3,121.44,120.54,121.04,124808
2019/03/01,120.4,120.6,119.63,120.34,211503
2019/03/04,119.02,119.03,117.96,118.42,240308
2019/03/05,118.5,118.5,117.92,118.26,149829
2019/03/06,118.11,118.31,117.88,117.98,153030
2019/03/07,118.24,118.26,116.81,117.24,138546
2019/03/08,116.81,117.73,116.81,117.71,100235
2019/03/11,118.5,119.36,118.5,119.13,134749
2019/03/12,119.18,119.2,118.58,118.76,78991
2019/03/13,118.65,119.66,118.56,119.31,61473
2019/03/14,117.9,118.11,117.45,117.7,139769
2019/03/15,119,119.2,118.75,118.97,150908
2019/03/18,118.94,119.6,118.81,119.51,106331
2019/03/19,119.94,120.49,119.64,119.73,85653
2019/03/20,120.32,120.43,118.96,119.67,140493
2019/03/21,119.62,120.49,119.26,120.44,127196
2019/03/22,121.11,121.16,119.83,120.22,179437
2019/03/25,119.89,120.68,119.42,120.49,136369
2019/03/26,122.01,122.28,121.52,121.77,138308
2019/03/27,121.12,121.36,120.53,121.03,143345
2019/03/28,119.36,119.51,118.75,119.07,155467
2019/03/29,118.25,118.31,117.84,118.02,250727
2019/04/01,119.46,120.2,119.46,119.88,140491
2019/04/02,120.5,120.74,120.11,120.65,88353
2019/04/03,120.95,121.6,120.83,121.07,117882
2019/04/04,121.7,122.39,121.65,122.08,155592
2019/04/05,122,122.73,121.88,122.54,132055
2019/04/08,121.73,122.49,121.73,122.24,84568
2019/04/09,122.39,122.8,121.95,122.06,104083
2019/04/10,122.44,122.45,122.04,122.18,65427
2019/04/11,121.69,121.83,121,121.04,96825
2019/04/12,121.84,122.8,121.84,122.4,117110
2019/04/15,122.16,122.44,121.61,121.97,138549
2019/04/16,121.96,122.22,121.51,121.75,114128
2019/04/17,123.84,124.64,123.8,124.08,181796
2019/04/18,124.99,125.43,124.95,125.16,189831
2019/04/22,124.81,124.81,123.98,124.16,160527
2019/04/23,124.88,124.98,124.49,124.94,117239
2019/04/24,122.75,123.22,122.65,122.88,169896
2019/04/25,123.51,123.51,122.82,123.19,87898
2019/04/26,123.79,123.83,123.46,123.62,126442
2019/04/29,123.78,124,123.62,123.81,97755
2019/04/30,124.21,124.21,123.46,123.6,155477
2019/05/01,123.95,123.95,122.79,122.92,94451
2019/05/02,122.92,123.15,122.34,122.59,84023
2019/05/03,122.61,123.76,122.61,123.65,112373
2019/05/06,121.62,123.02,121.33,122.98,137391
2019/05/07,123,123.35,121.9,122.5,158532
2019/05/08,122.55,122.65,121.71,121.76,140904
2019/05/09,119.08,119.36,117.75,119.32,273300
2019/05/10,118.92,119.54,117.73,119.27,143048
2019/05/13,118,119.03,117.79,118.26,208599
2019/05/14,118.87,119.74,118.73,119.07,136848
2019/05/15,118.85,120.89,118.46,120.64,274274
2019/05/16,119.15,120.29,119,119.9,160907
2019/05/17,118.38,119.09,118.2,118.4,334084
2019/05/20,118.12,118.79,117.88,118.11,156280
2019/05/21,117.85,118.39,117.46,118.25,124296
2019/05/22,117.78,117.98,117.27,117.32,107611
2019/05/23,117.38,117.86,117.05,117.47,116506
2019/05/24,118.84,118.88,118.04,118.55,121215
2019/05/28,119.87,120.66,119.38,119.4,145277
2019/05/29,119.88,119.88,118.9,119.55,125665
2019/05/30,119.78,119.92,119.38,119.75,125918
2019/05/31,117.5,117.72,117.1,117.58,181378
2019/06/03,117.58,118.27,117.44,118.13,101963
2019/06/04,118.73,119.77,118.51,119.54,228467
2019/06/05,120.5,121,120.04,120.22,136131
2019/06/06,121.05,121.45,120.86,121.3,116554
2019/06/07,121.95,122.87,121.88,122.39,120322
2019/06/10,123.46,123.93,123.36,123.49,118698
2019/06/11,124.5,125.25,124.38,124.99,153523
2019/06/12,125.1,126,125.1,125.68,233125
2019/06/13,124.45,124.79,124.19,124.79,119816
2019/06/14,124.45,124.65,124.26,124.39,154298
2019/06/17,124.29,124.47,123.81,124.17,85259
2019/06/18,124.81,125.49,124.7,125.37,120694
2019/06/19,125.2,125.28,124.72,125.21,75360
2019/06/20,125.91,125.99,125.26,125.8,83080
2019/06/21,124.93,125.22,124.72,124.83,88820
2019/06/24,125.06,125.2,124.72,124.79,156961
2019/06/25,124.78,124.78,123.44,123.93,109318
2019/06/26,123.92,124.05,123.15,123.29,96176
2019/06/27,123.92,124.5,123.47,123.67,56020
2019/06/28,124.09,124.43,123.84,123.99,83740
2019/07/01,126.63,126.8,125.32,125.79,179434
2019/07/02,126.3,127.24,126.3,127,173166
2019/07/03,126.87,127.43,126.23,126.83,72058
2019/07/05,126.15,126.64,125.95,126.57,75291
2019/07/08,126.28,127.44,126.19,126.87,170947
2019/07/09,126.86,126.9,126.41,126.9,85538
2019/07/10,126.62,127.68,126.62,127.38,131537
2019/07/11,127.08,127.08,126.37,126.75,74918
2019/07/12,127.4,128.13,127,127.71,118911
2019/07/15,128.1,128.49,127.23,127.63,115902
2019/07/16,128.38,129.32,128.28,128.61,221420
2019/07/17,129.5,129.64,129.15,129.36,176026
2019/07/18,129.27,130.16,129.27,129.81,229278
2019/07/19,131.31,131.6,130.03,130.17,411600
2019/07/22,131.26,131.58,130.86,131.14,263313
2019/07/23,131.7,131.99,131.57,131.75,104455
2019/07/24,132.28,133.16,132.24,133,158372
2019/07/25,133.07,133.07,132.22,132.5,114890
2019/07/26,131.72,132.24,131.38,131.95,88689
2019/07/29,131.66,132.13,131.61,131.73,134542
2019/07/30,131.1,131.45,130.7,131.13,89672
2019/07/31,129.46,129.89,128.38,129.05,203243
2019/08/01,130.2,131.4,129.14,129.62,122801
2019/08/02,128,129.19,128,128.95,101098
2019/08/05,129.42,129.83,127.7,128.3,294742
2019/08/06,127.46,127.74,125.64,127.05,188905
2019/08/07,127.35,128.47,127.02,128.22,290579
2019/08/08,128.49,129.59,128.04,129.35,106387
2019/08/09,129.23,129.49,128.16,128.98,128393
2019/08/12,128.68,128.85,127.83,128.23,124806
2019/08/13,128.3,129.94,128.2,129.42,146438
2019/08/14,128.21,128.21,126.1,126.48,184166
2019/08/15,127,127.63,126.84,127.36,139410
2019/08/16,127.83,128.99,127.75,128.79,116706
2019/08/19,129.67,129.97,129.5,129.64,73867
2019/08/20,129.48,129.7,128.95,129.03,73816
2019/08/21,129.82,130.17,129.74,129.88,83720
2019/08/22,129.84,130.26,129.47,129.65,53146
2019/08/23,128.97,129.79,127.72,127.83,111147
2019/08/26,130.93,131.39,130.14,130.78,179877
2019/08/27,131.02,131.27,130.34,130.46,99991
2019/08/28,130.18,130.57,129.8,130.29,100470
2019/08/29,130.49,130.62,130.07,130.5,92145
2019/08/30,131.02,131.29,130.33,130.63,50601
2019/09/03,131.4,131.86,131.18,131.57,97894
2019/09/04,131.32,132.37,131.32,132.1,107626
2019/09/05,130.58,131.64,130.58,131.17,155075
2019/09/06,132.01,132.25,131.81,132.05,331253
2019/09/09,132.89,133.23,132.76,132.83,188653
2019/09/10,133.58,133.87,133.32,133.62,133315
2019/09/11,135.64,135.96,135.32,135.55,193488
2019/09/12,135.31,136.3,135.31,135.79,117348
2019/09/13,136.78,137.19,136.63,136.66,194977
2019/09/16,136.2,136.27,135.54,135.94,140986
2019/09/17,137,137.89,136.9,137.82,149561
2019/09/18,137.55,137.63,136.57,137.05,84365
2019/09/19,136.82,137.14,136.43,136.55,73450
2019/09/20,137.07,137.73,136.52,136.56,101678
2019/09/23,135.25,136.67,135.25,136.37,108676
2019/09/24,137.7,138.35,137.06,137.41,238151
2019/09/25,136.35,136.93,135.57,136.62,166019
2019/09/26,137.9,138.41,136.8,138.32,181010
2019/09/27,136.85,137.13,135.9,136.28,114515
2019/09/30,133.55,134.68,133.11,134.49,172626
2019/10/01,134.63,134.63,132.98,133.29,302000
2019/10/02,132.22,132.48,130.98,131.47,136088
2019/10/03,130.59,131.22,129.74,131.2,149362
2019/10/04,131.35,131.96,131.1,131.82,119126
2019/10/07,131.2,131.87,130.98,131.15,183892
2019/10/08,131.87,132.17,131.18,131.43,152488
2019/10/09,132.89,133.42,132.71,133.01,137007
2019/10/10,132.46,133,132.3,132.65,91356
2019/10/11,135.2,136.22,135.06,135.45,148290
2019/10/14,135.28,135.56,135.03,135.07,55985
2019/10/15,136.8,137.36,136.38,136.87,169433
2019/10/16,137.18,137.43,136.59,136.76,172679
2019/10/17,136.18,136.35,135.61,135.95,115572
2019/10/18,135.92,135.98,135.38,135.77,115192
2019/10/21,136.42,136.7,136.21,136.32,95694
2019/10/22,136.6,136.99,136.3,136.35,80792
2019/10/23,136.75,137.32,136.61,137.32,112806
2019/10/24,137.9,138.17,137.67,138.15,137532
2019/10/25,138.22,138.44,137.72,138.28,147871
2019/10/28,137.95,138.36,137.66,138.34,117396
2019/10/29,138.2,138.74,138.2,138.68,149738
2019/10/30,137.42,139.09,137.42,139.02,136565
2019/10/31,138.7,138.86,138.25,138.55,166516
2019/11/01,139.62,140.09,139.45,139.83,115831
2019/11/04,140.03,140.63,140.03,140.56,138025
2019/11/05,140.88,140.94,140.41,140.74,80547
2019/11/06,140.63,140.85,140.19,140.37,98929
2019/11/07,142.7,143.5,142.64,142.86,179985
2019/11/08,144,144.58,143.93,144.39,192023
2019/11/11,144.95,145.41,144.35,145.06,210624
2019/11/12,144.77,145.28,143.68,144.54,119585
2019/11/13,144.49,144.71,144.03,144.56,113793
2019/11/14,143.5,143.87,142.88,143.87,98814
2019/11/15,144.01,144.4,143.92,144.27,114505
2019/11/18,143.3,143.76,143.27,143.6,130395
2019/11/19,143.56,143.56,142.8,142.85,133305
2019/11/20,141.75,141.87,140.5,141.37,94134
2019/11/21,142.1,142.38,141.86,142.14,61290
2019/11/22,143.1,143.1,142.35,142.53,69924
2019/11/25,140.75,142.7,140.75,142.54,115675
2019/11/26,141.98,142,141.28,141.97,86419
2019/11/27,141.49,141.86,141.01,141.66,179901
2019/11/29,140.15,140.58,140.07,140.21,107847
2019/12/02,141.35,141.35,139.7,140.27,117860
2019/12/03,140.51,140.79,139.95,140.73,109287
2019/12/04,144.02,144.02,142.74,143.38,175402
2019/12/05,143.1,143.13,142.58,142.83,91527
2019/12/06,142.35,142.85,142.33,142.77,93854
2019/12/09,143.13,143.13,141.86,141.89,103754
2019/12/10,141.3,141.66,141,141.18,146983
2019/12/11,141.33,141.83,140.98,141.62,139505
2019/12/12,140.85,141.8,140.23,141.6,150024
2019/12/13,142.61,142.88,141.78,142.1,89136
2019/12/16,142.19,142.65,142.18,142.53,75937
2019/12/17,142.38,142.86,142.29,142.77,70562
2019/12/18,142.42,142.54,142.14,142.39,69679
2019/12/19,142.98,143,142.46,142.76,93079
2019/12/20,140.56,142.26,140.56,141.97,129349
2019/12/23,142.12,142.12,141.7,141.96,85899
2019/12/24,141.5,141.68,141.19,141.34,66718
2019/12/26,141.36,141.53,140.84,141.53,73655
2019/12/27,142,142,141.24,141.28,132999
2019/12/30,141.46,141.46,140.44,140.61,91808
2019/12/31,140.58,140.73,140.13,140.54,89719
2020/01/02,142,142.35,141.53,142.24,118092
2020/01/03,141.23,141.42,140.3,140.75,174894
2020/01/06,139.46,140.89,139.46,140.77,150386
2020/01/07,142.13,142.43,141.36,141.51,123666
2020/01/08,140.91,141.58,140.6,141.16,117713
2020/01/09,141.16,141.16,140.11,140.51,116168
2020/01/10,140,140.16,139.47,139.73,171995
2020/01/13,140.16,140.65,139.72,140.56,114138
2020/01/14,140.42,140.71,140.02,140.37,109402
2020/01/15,139.61,139.82,139.28,139.36,138242
2020/01/16,139.44,140.1,139.37,140.1,103996
2020/01/17,139.68,140.06,139.47,140.04,91066
2020/01/21,141.75,142.96,141.4,142.38,166190
2020/01/22,141.93,142.23,141.22,141.56,171091
2020/01/23,142.45,143.1,142.1,143.06,169429
2020/01/24,143.49,143.76,142.24,142.76,204921
2020/01/27,141.44,141.54,140.68,141.06,186798
2020/01/28,141.67,142.59,141.67,142.58,234545
2020/01/29,142.58,142.58,141.55,141.55,116867
2020/01/30,140.5,141.19,139.73,141.08,111447
2020/01/31,140.05,140.6,138.51,138.84,281598
2020/02/03,138.68,139.88,138.55,138.92,160580
2020/02/04,140.74,141.63,140.53,140.95,208091
2020/02/05,142.2,142.2,141.46,141.72,104115
2020/02/06,144,144.39,143.06,143.85,204572
2020/02/07,142.99,143.16,142.26,142.34,98026
2020/02/10,140.93,141.9,140.71,141.28,135834
2020/02/11,141.99,142.34,141.7,142.11,151215
2020/02/12,142,142.66,141.95,142.43,99055
2020/02/13,141,141.46,140.78,141.1,135877
2020/02/14,140.6,140.99,139.76,140.15,139167
